borough,neighborhood,nCode,TotalPopulation,TotalHousingUnits,TotalHousingUnits_PercentOwned,TotalHousingUnits_PercentRented,Sex_Male,Sex_Female,MedianAge,MedianIncome,Poverty_BelowPovertyLevel,Poverty_AtOrAboveovertyLevel,SNAP_Recipient,SNAP_NotRecipient,Age_Under18,Age_18To34,Age_35To44,Age_45To54,Age_55To64,Age_Over65,Race_White_NotHispanic,Race_White_Hispanic,Race_Black_NotHispanic,Race_Black_Hispanic,Race_Amerind_NotHispanic,Race_Amerind_Hispanic,Race_Asian_NotHispanic,Race_Asian_Hispanic,Race_Pacific_NotHispanic,Race_Pacific_Hispanic,Race_Other_NotHispanic,Race_Other_Hispanic,Race_MoreThanOne_NotHispanic,Race_MoreThanOne_Hispanic,Occupancy_DoubledUp,HouseholdType_Family,HouseholdType_Family_Married,HouseholdType_Family_Other,HouseholdType_NonFamily,HouseholdType_NonFamily_LivingAlone,HouseholdType_NonFamily_NotLivingAlone,MaritalStatus_NeverMarried,MaritalStatus_NowMarried,MaritalStatus_Widowed,MaritalStatus_Divorced,Education_NoHighSchoolDiploma,Education_HighSchoolDiplomaOrGED,Education_SomeCollege,Education_Associates,Education_Bachelors,Education_AdvancedDegree,Employment_Employed,Employment_Unemployed,Employment_NotInLaborForce,HealthInsurance_Covered,HealthInsurance_Covered_Private,HealthInsurance_Covered_Public,HealthInsurance_NotCovered,Language_OnlyEnglish_Total,Language_LimitedEnglish_Total,Language_Spanish_Total,Language_French_Total,Language_FrenchCreole_Total,Language_Italian_Total,Language_Portuguese_Total,Language_German_Total,Language_Yiddish_Total,Language_OtherWestGermanic_Total,Language_Scandinavian_Total,Language_Greek_Total,Language_Russian_Total,Language_Polish_Total,Language_SerboCroatian_Total,Language_OtherSlavic_Total,Language_Armenian_Total,Language_Persian_Total,Language_Gujarati_Total,Language_Hindi_Total,Language_Urdu_Total,Language_OtherIndic_Total,Language_OtherIndoEuropean_Total,Language_Chinese_Total,Language_Japanese_Total,Language_Korean_Total,Language_Cambodian_Total,Language_Hmong_Total,Language_Thai_Total,Language_Laotian_Total,Language_Vietnamese_Total,Language_OtherAsian_Total,Language_Tagalog_Total,Language_OtherPacificIsland_Total,Language_Navajo_Total,Language_OtherNativeNorthAmerican_Total,Language_Hungarian_Total,Language_Arabic_Total,Language_Hebrew_Total,Language_AfricanLanguages_Total,Language_OtherAndUnspecifiedLanguages_Total,Language_Spanish_LimitedEnglish,Language_French_LimitedEnglish,Language_FrenchCreole_LimitedEnglish,Language_Italian_LimitedEnglish,Language_Portuguese_LimitedEnglish,Language_German_LimitedEnglish,Language_Yiddish_LimitedEnglish,Language_OtherWestGermanic_LimitedEnglish,Language_Scandinavian_LimitedEnglish,Language_Greek_LimitedEnglish,Language_Russian_LimitedEnglish,Language_Polish_LimitedEnglish,Language_SerboCroatian_LimitedEnglish,Language_OtherSlavic_LimitedEnglish,Language_Armenian_LimitedEnglish,Language_Persian_LimitedEnglish,Language_Gujarati_LimitedEnglish,Language_Hindi_LimitedEnglish,Language_Urdu_LimitedEnglish,Language_OtherIndic_LimitedEnglish,Language_OtherIndoEuropean_LimitedEnglish,Language_Chinese_LimitedEnglish,Language_Japanese_LimitedEnglish,Language_Korean_LimitedEnglish,Language_Cambodian_LimitedEnglish,Language_Hmong_LimitedEnglish,Language_Thai_LimitedEnglish,Language_Laotian_LimitedEnglish,Language_Vietnamese_LimitedEnglish,Language_OtherAsian_LimitedEnglish,Language_Tagalog_LimitedEnglish,Language_OtherPacificIsland_LimitedEnglish,Language_Navajo_LimitedEnglish,Language_OtherNativeNorthAmerican_LimitedEnglish,Language_Hungarian_LimitedEnglish,Language_Arabic_LimitedEnglish,Language_Hebrew_LimitedEnglish,Language_AfricanLanguages_LimitedEnglish,Language_OtherAndUnspecifiedLanguages_LimitedEnglish,Industry_AgricultureForestryFishingAndHuntingAndMining,Industry_Construction,Industry_Manufacturing,Industry_WholesaleTrade,Industry_RetailTrade,Industry_TransportationAndWarehousingAndUtilities,Industry_Information,Industry_FinanceAndInsuranceAndRealEstateAndRentalAndLeasing,Industry_ProfessionalScientificAndManagementAndAdministrativeAndWasteManagementServices,Industry_EducationalServicesAndHealthCareAndSocialAssistance,Industry_ArtsEntertainmentAndRecreationAndAccommodationAndFoodServices,Industry_OtherServicesExceptPublicAdministration,Industry_PublicAdministration,Occupation_ManagementBusinessAndFinancial,Occupation_ComputerEngineeringAndScience,Occupation_EducationLegalCommunityServiceArtsAndMedia,Occupation_HealthcarePractitionersAndTechnical,Occupation_HealthcareSupport,Occupation_ProtectiveService,Occupation_FoodPreparationAndServingRelated,Occupation_BuildingAndGroundsCleaningAndMaintenance,Occupation_PersonalCareAndService,Occupation_SalesAndOffice,Occupation_NaturalResourcesConstructionAndMaintenance,Occupation_ProductionTransportationAndMaterialMoving
Bronx,Fordham,X17,65157,63483,0.05236047445772884,0.9476395255422712,0.4752,0.5248,32.253846153846155,35216.153846153844,0.3397,0.6603,0.4818,0.5182,0.2837,0.28720000000000007,0.1185,0.1273,0.09340000000000001,0.0899,0.0239,0.1105,0.1924,0.0704,0.0034,7e-4,0.0125,0.0015,7e-4,0,0.005,0.5374,0.0129,0.0285,0.189,0.6797,0.2436,0.4361,0.3203,0.2796,0.0407,0.5005000000000001,0.35860000000000003,0.0443,0.0965,0.35940000000000005,0.2944,0.1604,0.0679,0.0823,0.0356,0.632,0.1025,0.2655,0.8369,0.3596,0.5338,0.16299999999999998,0.2453,0.3649,0.6608,0.0119,0.0025,4e-4,4e-4,4e-4,0,0.0018,0,4e-4,0.001,0,7e-4,2e-4,1e-4,5e-4,0,0.0025,6e-4,0.0048,0.0022,0.0029,0,0,4e-4,0,0,0,0.0043,0.0012,0.0051,0,0,0,0,0.0053,0,0.0434,6e-4,0.326,0.0058,0.0011,0,0,4e-4,0,0,0,2e-4,0.001,0,7e-4,0,0,5e-4,0,8e-4,6e-4,0.0025,3e-4,0.002,0,0,2e-4,0,0,0,0.0021,4e-4,0.0018,0,0,0,0,0.0025,0,0.0154,6e-4,0.0011,0.06989999999999999,0.0427,0.021400000000000002,0.1291,0.0677,0.0108,0.0605,0.0732,0.2917,0.16190000000000002,0.0537,0.016300000000000002,0.0441,0.009399999999999999,0.06180000000000001,0.0255,0.1195,0.0366,0.0971,0.1027,0.058699999999999995,0.212,0.07769999999999999,0.15480000000000002
Bronx,Fordham University,X18,3744,1074,0.036312849162011177,0.9636871508379888,0.4354,0.5646,20.1,33854,0.195,0.805,0.4758,0.5242,0.0409,0.7929999999999999,0.027200000000000002,0.0355,0.0263,0.07690000000000001,0.5681,0.0983,0.0564,0.0075,0,0,0.0524,0.0027,0,0,0.0013,0.1685,0.039,0.0059,0.0232,0.4662,0.1876,0.2785,0.5338,0.4971,0.0368,0.8352999999999999,0.11069999999999999,0.02,0.0341,0.2182,0.4604,0.1313,0.0215,0.0498,0.1188,0.4068,0.0504,0.5428,0.9526,0.8177,0.1414,0.0474,0.6764,0.119,0.2001,0.0059,0,0.028,0.0033,0.0046,0,0,0,0.0025,0.0071,0.0018,0.0036,0,0,0.0023,0,0,0,0,0.0115,0.0059,0.0018,0.0204,0,0,0,0,0.001,0.0033,0.0171,0,0,0,0,0,0,0.0036,0,0.0797,0.0041,0,0.0036,8e-4,0,0,0,0,0,0.0046,0,0,0,0,0,0,0,0,0,0.0056,0.0018,0.0018,0.0122,0,0,0,0,0.001,0.0013,0.0025,0,0,0,0,0,0,0,0,0.0075,0.021500000000000002,0.0356,0,0.0878,0.0257,0.0174,0.0514,0.10439999999999999,0.36619999999999997,0.21700000000000003,0.0555,0.01,0.0969,0.0481,0.1459,0.0158,0.029,0.026500000000000003,0.0647,0.0796,0.0464,0.27590000000000003,0.0472,0.1243
Bronx,Highbridge,X19,49801,49028,0.029574936770824834,0.9704250632291752,0.4469,0.5531,32.52,29429.8,0.3403,0.6597,0.4643,0.5357,0.28340000000000004,0.27279999999999993,0.1287,0.1182,0.1049,0.0922,0.0204,0.1144,0.2868,0.0757,0.0019,0.0015,0.0075,9e-4,0,9e-4,0.0046,0.4486,0.0063,0.0304,0.15999999999999998,0.6436,0.2096,0.434,0.3564,0.3207,0.0357,0.5445,0.3201,0.0388,0.09670000000000001,0.32270000000000004,0.2924,0.16960000000000003,0.0637,0.1171,0.0343,0.646,0.0623,0.2917,0.8634000000000001,0.3987,0.5165,0.1365,0.3027,0.32580000000000003,0.5998,0.0234,0.0023,0,0,0,0,0,0,0,2e-4,3e-4,0,0,0,0,0,0,1e-4,9e-4,0.0053,0.002,5e-4,0,0,0,0,0,1e-4,0,1e-4,0,0,3e-4,0,0.0039,0,0.0582,0,0.2933,0.0078,5e-4,0,0,0,0,0,0,0,0,1e-4,0,0,0,0,0,0,0,4e-4,0.0017,0.0012,0,0,0,0,0,0,1e-4,0,0,0,0,0,0,0.0032,0,0.0175,0,4e-4,0.0352,0.0312,0.014700000000000001,0.1421,0.0832,0.0122,0.0382,0.09129999999999999,0.3055,0.16549999999999998,0.0567,0.023899999999999998,0.0701,0.0116,0.0861,0.0266,0.12040000000000001,0.0392,0.091,0.10830000000000001,0.039900000000000005,0.2107,0.0482,0.1479
Bronx,Hunts Point,X20,26181,24960,0.08806089743589744,0.9119391025641026,0.4973,0.5027,32.7375,25073.625,0.3752,0.6248,0.5239,0.4761,0.27149999999999996,0.2801,0.12370000000000002,0.1242,0.0975,0.1027,0.0187,0.1089,0.2644,0.0512,0.0014,0.0078,0.0044,0,0,0,0.0036,0.4993,0.004,0.0364,0.1247,0.6494,0.1849,0.4646,0.3506,0.3091,0.0415,0.5811999999999999,0.276,0.04870000000000001,0.0941,0.3597,0.2844,0.15960000000000002,0.0729,0.0932,0.0304,0.5671,0.0627,0.3702,0.844,0.32019999999999993,0.5599,0.15610000000000002,0.3237,0.3275,0.6382,0.0159,0,2e-4,2e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0058,0,1e-4,0,0,0,0,0,0,0,0,0,0,0,9e-4,0,0.0149,0,0.3114,0.0082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031,0,1e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047,0,0,0.0633,0.028200000000000003,0.0135,0.12179999999999999,0.071,0.015,0.0722,0.10969999999999999,0.3128,0.12390000000000001,0.047700000000000006,0.0208,0.0588,0.0164,0.0901,0.0195,0.1364,0.042899999999999994,0.09409999999999999,0.0649,0.0522,0.1936,0.07909999999999999,0.152
Bronx,Kingsbridge,X21,106062,104625,0.11484826762246117,0.8851517323775389,0.4746,0.5254,34.73809523809524,43188.90476190476,0.2326,0.7674,0.3648,0.6352,0.2494,0.2686,0.12689999999999999,0.1207,0.11090000000000001,0.12360000000000002,0.0949,0.14,0.147,0.0511,0.0028,0.0045,0.04,0.001,4e-4,0.0024,0.0063,0.4706,0.0115,0.0275,0.14830000000000002,0.6352,0.2866,0.3486,0.3648,0.3014,0.0634,0.45730000000000004,0.3937,0.045700000000000005,0.1033,0.2684,0.27090000000000003,0.1785,0.0662,0.1365,0.0795,0.7211,0.0688,0.2101,0.8713,0.5026,0.4066,0.1288,0.3038,0.2989,0.5659,0.008,0.0023,0.0016,2e-4,2e-4,9e-4,5e-4,0,0.0045,0.0049,3e-4,0.0047,0.0029,6e-4,0.0022,0,3e-4,0.0035,0.0065,0.0175,0.0078,0.0023,0.0073,4e-4,0,7e-4,0,0.0044,0.0011,0.0073,9e-4,0,0,6e-4,0.0031,3e-4,0.0322,1e-4,0.2406,0.0023,6e-4,3e-4,2e-4,0,5e-4,1e-4,0,0.0015,0.0035,3e-4,0.0018,0.0013,2e-4,6e-4,0,3e-4,0.0015,0.0032,0.0112,0.0056,0.0017,0.0047,4e-4,0,7e-4,0,0.004,3e-4,0.0022,1e-4,0,0,3e-4,0.0012,1e-4,0.0076,0,0.0017,0.0458,0.0319,0.0174,0.1089,0.0621,0.0154,0.0738,0.0941,0.3094,0.1393,0.0686,0.0316,0.08879999999999999,0.0264,0.097,0.0361,0.09709999999999999,0.0332,0.0965,0.07930000000000001,0.0523,0.2094,0.0655,0.1184
Bronx,Melrose,X22,34266,33757,0.07059276594484107,0.9294072340551589,0.4757,0.5243,31.1,29247,0.3619,0.6381,0.4714,0.5286,0.2907,0.2744,0.1136,0.1412,0.08669999999999999,0.0937,0.0229,0.1042,0.2957,0.0616,2e-4,0.0019,0.0078,2e-4,0,0,0.0029,0.4551,0.0073,0.0401,0.1251,0.6223,0.215,0.4073,0.3777,0.3474,0.0303,0.5494,0.3268,0.043500000000000004,0.08030000000000001,0.3525,0.2595,0.18230000000000002,0.0625,0.1075,0.03560000000000001,0.6428,0.0495,0.3078,0.8666,0.3805,0.5379,0.1335,0.341,0.3089,0.5708,0.021,0.0024,5e-4,2e-4,0,0,0,0,0,0,0,0,0,0,0,0,2e-4,0,0.0039,0,7e-4,3e-4,0.0019,0,0,0,0,0,0,0.0012,0,0,0,0,0.0079,0,0.0481,0,0.2692,0.0048,7e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e-4,0,9e-4,0,0,0,6e-4,0,0,0,0,0,0,0.0012,0,0,0,0,0.0079,0,0.0234,0,0,0.0305,0.029500000000000002,0.01,0.1158,0.121,0.009399999999999999,0.059800000000000006,0.06720000000000001,0.3254,0.1212,0.0628,0.047299999999999995,0.050199999999999995,0.0045000000000000005,0.0936,0.023700000000000002,0.1363,0.039999999999999994,0.0892,0.0872,0.049,0.2264,0.056100000000000004,0.1437
Bronx,Morris Heights,X23,44178,43122,0.03854181160428551,0.9614581883957145,0.4666,0.5334,31.73,27236.1,0.3695,0.6305,0.555,0.445,0.2887,0.26839999999999997,0.12150000000000001,0.12990000000000002,0.106,0.0856,0.0132,0.0799,0.2843,0.072,0,0.0065,0.0068,0,4e-4,0,0.0035,0.4946,0.0045,0.0344,0.126,0.6526,0.2121,0.4404,0.3474,0.3125,0.035,0.5158,0.3466,0.0327,0.1048,0.3341,0.2717,0.20070000000000002,0.0695,0.0951,0.029099999999999997,0.5613,0.0894,0.3494,0.8835,0.32810000000000006,0.6013999999999999,0.11649999999999999,0.3239,0.3202,0.6053,0.01,0.0068,5e-4,2e-4,4e-4,0,2e-4,0,2e-4,0,0,0,0,0,0,0,0,0,0.0064,0.0015,0,0,0,0,0,0,0,0,0.0018,3e-4,0,0,0,0,8e-4,0,0.0418,0,0.2928,0.0041,0.0023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022,4e-4,0,0,0,0,0,0,0,0,5e-4,0,0,0,0,0,3e-4,0,0.0176,0,0.0013,0.0422,0.0282,0.0248,0.1205,0.1016,0.0123,0.0587,0.0825,0.3387,0.1066,0.051199999999999996,0.0313,0.0489,0.0216,0.08,0.0228,0.1359,0.0386,0.0632,0.07569999999999999,0.0648,0.2243,0.06709999999999999,0.1572
Bronx,Morris Park,X24,22296,21804,0.47642634379013027,0.5235736562098697,0.4867,0.5133,39.54,67922.3,0.1147,0.8853,0.1339,0.8661,0.18109999999999998,0.2511,0.13520000000000001,0.1348,0.11730000000000002,0.1804,0.4247,0.1285,0.0631,0.0161,0.0025,0.0047,0.1356,0.0074,0,0,0.0022,0.1641,0.009,0.0422,0.056799999999999996,0.6619,0.4193,0.2426,0.3381,0.3013,0.0367,0.3921,0.4686,0.066,0.0733,0.1683,0.2817,0.1541,0.0751,0.1882,0.1327,0.7146,0.0608,0.2245,0.9161000000000001,0.724,0.2254,0.08399999999999999,0.4588,0.2143,0.2364,8e-4,0.0014,0.0783,0.0022,0.0022,5e-4,2e-4,0,0.0022,0.0068,9e-4,0.0019,0.0046,0,4e-4,5e-4,0.004,9e-4,0.0098,0.0805,0.0318,6e-4,7e-4,0,0,0,0,0.0155,0.007,0.0246,8e-4,0,0,0,0.0114,5e-4,0.0137,0,0.0696,0,0,0.0302,2e-4,0,0,0,0,0.0018,0.004,1e-4,0.0013,0.0024,0,0,0,0.0014,5e-4,0.0026,0.0395,0.0234,2e-4,3e-4,0,0,0,0,0.011,6e-4,0.0062,0,0,0,0,0.0088,4e-4,0.0098,0,0,0.0567,0.0498,0.019200000000000002,0.0731,0.0654,0.0157,0.0698,0.1015,0.356,0.0901,0.0464,0.0562,0.14150000000000001,0.0552,0.1361,0.0816,0.0388,0.0275,0.048299999999999996,0.0487,0.0591,0.1878,0.0918,0.08360000000000001
Bronx,Mott Haven,X25,76500,74757,0.0918308653370253,0.9081691346629747,0.4687,0.5313,31.429411764705883,26177.4375,0.3697,0.6303,0.5173,0.4827,0.291,0.28059999999999996,0.12480000000000001,0.1199,0.09809999999999999,0.08590000000000002,0.0196,0.1369,0.2632,0.0667,0.0025,0.0088,0.0049,0,0.0014,3e-4,0.0041,0.4599,0.0041,0.0273,0.13290000000000002,0.6299,0.1978,0.4321,0.3701,0.335,0.0351,0.5643,0.3056,0.0466,0.08360000000000001,0.37559999999999993,0.2872,0.1646,0.0593,0.0813,0.0319,0.5761,0.0892,0.3347,0.8441000000000001,0.35050000000000003,0.5361,0.15589999999999998,0.3007,0.366,0.6447,0.011,0.0016,1e-4,3e-4,1e-4,4e-4,0,0,0,0,1e-4,0,5e-4,0,0,0,2e-4,0,2e-4,0.0025,0.0066,0,0,0,0,0,0,0,7e-4,2e-4,1e-4,0,0,0,0.001,0,0.0229,0.0061,0.3358,0.0067,0.001,0,0,0,0,0,0,0,0,1e-4,0,0,0,0,0,0,0,1e-4,0,0.0066,0,0,0,0,0,0,0,6e-4,0,1e-4,0,0,0,4e-4,0,0.0107,0.0039,0.004,0.0477,0.0271,0.0199,0.1181,0.0678,0.009899999999999999,0.0612,0.1003,0.2989,0.1626,0.0547,0.0279,0.0732,0.011800000000000001,0.0875,0.0163,0.1049,0.0452,0.1003,0.0828,0.052599999999999994,0.2326,0.0716,0.1212
Bronx,Mount Hope,X26,47167,45731,0.0410443681528941,0.9589556318471059,0.4621,0.5379,32.21,34058.7,0.2839,0.7161,0.4675,0.5325,0.2739,0.28280000000000005,0.11449999999999999,0.1341,0.0991,0.09570000000000001,0.0135,0.1423,0.2838,0.1391,5e-4,0.0024,0.0146,4e-4,0,0,0.0066,0.374,0.0082,0.0147,0.1911,0.6748,0.2461,0.4287,0.3252,0.2811,0.0441,0.4821,0.382,0.043,0.0928,0.3467,0.2873,0.1711,0.0693,0.0854,0.0404,0.6521,0.0711,0.2769,0.8426,0.3774,0.5054,0.1575,0.24,0.3895,0.6636,0.0134,0.0033,1e-4,0,2e-4,0,0,0,5e-4,0.0013,0,1e-4,0,2e-4,2e-4,0,0,0.0013,0.0016,0.0011,0,0,8e-4,0,0,0,0,0,4e-4,0.0017,0,0,0.001,0,0.0021,0,0.0663,7e-4,0.3563,0.0051,0.0011,0,0,0,0,0,0,2e-4,0,0,1e-4,0,2e-4,0,0,0,2e-4,0.001,5e-4,0,0,8e-4,0,0,0,0,0,0,9e-4,0,0,5e-4,0,0.0021,0,0.0202,3e-4,5e-4,0.0385,0.0323,0.0154,0.1286,0.07390000000000001,0.0104,0.06420000000000001,0.08449999999999999,0.3092,0.1504,0.0679,0.024,0.06659999999999999,0.0162,0.0717,0.0358,0.13979999999999998,0.0403,0.0891,0.0905,0.0449,0.19669999999999999,0.053899999999999997,0.15430000000000002
Bronx,North Riverdale,X27,12934,11774,0.5355019534567691,0.46449804654323085,0.4938,0.5062,41.4,84044.25,0.0531,0.9469,0.0855,0.9145,0.1785,0.18470000000000003,0.12059999999999998,0.1159,0.14270000000000002,0.2572,0.538,0.0836,0.097,0.0203,0,5e-4,0.0536,0.0045,0,0,0.0168,0.1253,0.022,0.0387,0.0434,0.5474,0.3905,0.1569,0.4526,0.4062,0.0464,0.36870000000000003,0.45589999999999997,0.083,0.0924,0.08940000000000001,0.1762,0.1494,0.0535,0.2362,0.2954,0.7445,0.0532,0.2023,0.946,0.7981,0.1668,0.05399999999999999,0.6576,0.1021,0.1523,0.0098,8e-4,0.0045,8e-4,0.002,0.0017,0.0031,0,0.0029,0.0336,0.0026,3e-4,0.0083,0,0.0034,4e-4,0.0013,0.0296,0.0026,0.0129,0.015,0.0039,0.0129,0,0,8e-4,0,0,0.0018,0.0165,0,0,0,0.0062,0,0.0092,0.0029,0,0.0367,0.0032,2e-4,0.0018,0,0,0,0,0,3e-4,0.0156,0,3e-4,0.0031,0,0,0,0,0.0087,6e-4,0.005,0.0083,0.0017,0.0115,0,0,0,0,0,0.0012,4e-4,0,0,0,0.0026,0,3e-4,6e-4,0,0.0017,0.0207,0.0424,0.0167,0.059300000000000005,0.0391,0.0167,0.1231,0.12090000000000001,0.3974,0.0703,0.0281,0.0636,0.1938,0.0576,0.1904,0.10339999999999999,0.0282,0.0541,0.0179,0.015,0.0471,0.2047,0.0343,0.053399999999999996
Bronx,Norwood,X28,40032,39254,0.05640189534824477,0.9435981046517552,0.4771,0.5229,34.05714285714286,36631.42857142857,0.2583,0.7417,0.3954,0.6046,0.2509,0.2752,0.151,0.1247,0.1056,0.09249999999999999,0.0888,0.1819,0.1457,0.0556,0,0.0045,0.1063,3e-4,0,4e-4,0.0024,0.3608,0.0228,0.0304,0.20450000000000002,0.6153,0.296,0.3193,0.3847,0.3307,0.054,0.4687,0.4046,0.042,0.0848,0.2681,0.3054,0.16670000000000001,0.0454,0.1504,0.0638,0.6849,0.0766,0.2385,0.8709,0.48360000000000003,0.4542,0.1291,0.2944,0.3633,0.5245,0.0044,1e-4,0.0026,4e-4,0,0,0,0,0,0,0.0023,5e-4,0.0037,1e-4,1e-4,0.0048,0.0074,0.0049,0.0655,0.0164,0.0051,0,0.0061,7e-4,0,0,0,0.0036,0.0013,0.0081,0,0,3e-4,0.0045,0.0202,8e-4,0.0171,0,0.2565,0.0031,1e-4,5e-4,0,0,0,0,0,0,0,0.002,5e-4,0.0031,1e-4,1e-4,0.0027,0.0039,0.002,0.0424,0.0075,0.0031,0,0.0053,0,0,0,0,0.0021,0.0013,0.0018,0,0,0,0.0021,0.0162,8e-4,0.0061,0,0,0.068,0.0279,0.0106,0.10189999999999999,0.076,0.0168,0.0679,0.1032,0.271,0.1723,0.0707,0.0137,0.08360000000000001,0.0148,0.0846,0.0537,0.0747,0.023,0.1136,0.1127,0.057300000000000004,0.18430000000000002,0.0791,0.1184
Bronx,park-cemetery-etc-Bronx,X29,693,688,0.014534883720930232,0.9854651162790697,0.43,0.57,34.025,27813,0.3086,0.6914,0.4333,0.5667,0.38120000000000004,0.34620000000000006,0.0866,0.0245,0.0895,0.0723,0.1169,0.1025,0.3954,0.0851,0.1804,0,0,0,0.0274,0,0,0.0736,0.0087,0.0101,0.0741,0.6481,0.1148,0.5333,0.3519,0.3074,0.0444,0.6062,0.20129999999999998,0.15209999999999999,0.0403,0.1635,0.1492,0.32230000000000003,0.0806,0.1185,0.1659,0.7124,0.1135,0.1741,0.8443,0.3958,0.4829,0.1557,0.4316,0.2216,0.4414,0.0012,0.0049,0,0,0,0,0,0,0,0.0055,0,0,0,0,0,0,0,0,0,0.0159,0.0079,0,0,0,0,0,0,0,0,0.0122,0.0122,0,0,0,0,0,0.0672,0,0.1862,0,0.0024,0,0,0,0,0,0,0,0.0055,0,0,0,0,0,0,0,0,0,0.0159,0.0024,0,0,0,0,0,0,0,0,0,0.0092,0,0,0,0,0,0,0,0,0,0.1074,0,0.0889,0.0222,0.0519,0.18889999999999998,0.048100000000000004,0.34819999999999995,0.1444,0,0,0.0704,0.1666,0.237,0.0185,0.0481,0.0259,0.1222,0.0222,0.0222,0.1,0,0.1667
Bronx,Parkchester,X30,30318,30274,0.22857897866155777,0.7714210213384423,0.4721,0.5279,37.8,54791,0.1495,0.8505,0.2125,0.7875,0.1988,0.26170000000000004,0.135,0.1403,0.1377,0.1263,0.0245,0.1214,0.4063,0.0378,0.0077,0.0033,0.1809,0.0016,0,7e-4,0.004,0.1609,0.0183,0.0326,0.1261,0.5894,0.2828,0.3066,0.4106,0.3719,0.0387,0.45089999999999997,0.39490000000000003,0.0511,0.1031,0.1673,0.2764,0.20679999999999998,0.0837,0.16,0.1059,0.7254,0.0569,0.2177,0.9224,0.6071000000000001,0.3664,0.0776,0.5408,0.17700000000000002,0.28,0.0042,0.0025,0,0.0031,0,0,9e-4,0,0,0,5e-4,0,0.0031,0,9e-4,0,0.0011,0.0053,0.0916,0,0.0031,0,0.0031,0,0,0.0018,0,3e-4,0.0059,0.0049,0.0011,0,0,0,0.005,0,0.0408,0,0.0936,0.0022,6e-4,0,0,0,0,0,0,0,0,0,0,0,0,9e-4,0,0,0.0043,0.0531,0,0.0021,0,0.002,0,0,0.0018,0,3e-4,0.002,0.0012,0,0,0,0,7e-4,0,0.0122,0,0,0.038,0.0508,0.0121,0.0728,0.0862,0.0241,0.0643,0.1026,0.34299999999999997,0.11889999999999999,0.0297,0.0574,0.1372,0.0304,0.1061,0.0535,0.0793,0.0651,0.0645,0.0625,0.0353,0.2145,0.0448,0.1069
Bronx,Pelham Bay,X31,26147,25568,0.3992881727158949,0.6007118272841051,0.4884,0.5116,42,61098.166666666664,0.1216,0.8784,0.1624,0.8376,0.1964,0.23170000000000002,0.12689999999999999,0.1406,0.126,0.1784,0.3209,0.2169,0.0753,0.0159,0.0013,0.0087,0.0512,0.0039,0.0012,0,0.0021,0.2574,0.013,0.0321,0.0659,0.5918,0.3548,0.237,0.4082,0.359,0.0492,0.3835,0.43510000000000004,0.08,0.10139999999999999,0.17859999999999998,0.2924,0.16499999999999998,0.0901,0.1738,0.1001,0.7505,0.0418,0.2077,0.9034,0.7264,0.24280000000000002,0.09649999999999999,0.4963,0.1549,0.3665,5e-4,0.0031,0.0509,0,0.0045,0,0,0,0.0075,2e-4,0.001,0.0048,0.0015,0,0,0,0,0,0.0037,0.0204,0.0115,9e-4,0.0044,5e-4,0,0,0,0.0064,0,0.0053,0,0,0,0.0046,0.0033,0,0.0021,0,0.0969,0,0.0016,0.0256,0,6e-4,0,0,0,0.0035,2e-4,0,0.0018,0,0,0,0,0,0,0.0013,0.0069,0.0064,4e-4,0.0033,3e-4,0,0,0,0.0035,0,0.0016,0,0,0,0.001,0,0,0,0,0.0054,0.06659999999999999,0.036599999999999994,0.006,0.09,0.0694,0.026000000000000002,0.0845,0.0866,0.3186,0.1245,0.0402,0.045700000000000005,0.11359999999999999,0.030600000000000002,0.1205,0.07339999999999999,0.0627,0.0321,0.057300000000000004,0.054000000000000006,0.053399999999999996,0.2374,0.0773,0.0875
Bronx,Port Morris,X32,3141,2680,0.1451492537313433,0.8548507462686568,0.504,0.496,30.6,45156,0.2622,0.7378,0.316,0.684,0.28590000000000004,0.33490000000000003,0.1723,0.1174,0.06390000000000001,0.025400000000000002,0.1082,0.1098,0.2983,0.0592,0,0.0143,0.0229,0.0048,0,0,0.007,0.3079,0.0178,0.0497,0.09639999999999999,0.4949,0.2298,0.2651,0.5051,0.3911,0.114,0.5892999999999999,0.32399999999999995,0.0344,0.0523,0.2,0.26339999999999997,0.2066,0.0841,0.164,0.0821,0.6442,0.0792,0.2766,0.8092999999999999,0.4151,0.4383,0.1907,0.4112,0.25429999999999997,0.5013,0.0231,0.0093,0,8e-4,0.0055,0,0,0,0,8e-4,0,0,0,0,0,0,0.0055,0,0.0231,0,0.0051,0.0105,0,0,0,0,0,0.0017,0,0,0,0,0,0,0,0,0.0021,0,0.2201,0.0017,0.0072,0,8e-4,0,0,0,0,0,8e-4,0,0,0,0,0,0,0,0,0.0173,0,0,0.0051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013,0,0,0.0532,0.0302,0.0187,0.1064,0.060399999999999995,0.0482,0.1057,0.1195,0.2561,0.09,0.049,0.0626,0.1007,0.0281,0.13169999999999998,0.0676,0.0568,0.0101,0.059000000000000004,0.0576,0.0237,0.21939999999999998,0.0734,0.172
